order_number,material,material_description,scheduled_start,scheduled_finish,target_quantity,confirmed_quantity,customer,priority,is_released,is_australia,system_status,user_status,picked,ready_for_production,production_state,scheduling_pool,bench_work_centres,bench_operations,bench_remaining_minutes,bench_operation_count
200234655066,ED0002-000,BAH-038081010,26.08.2026,26.08.2026,16,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,87,2
200234655068,CJ7360-011,CSJA-24B/1XU-1XU-M,03.08.2026,03.08.2026,3,0,Tyco Electronics Polska Sp z o.o.,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,95,1
200234655070,ED0003-000,BAH-038081011,26.08.2026,26.08.2026,28,0,SSE Stock Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,98,2
200234655072,ED0004-000,BAH-038081012,26.08.2026,26.08.2026,14,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,59,2
200234655073,CS9846-000,CSJH-36E/1XU-1XU-GB02,04.09.2026,04.09.2026,12,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,119,1
200234655074,EB9990-000,BAH-038080999,18.09.2026,18.09.2026,24,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,65,2
200234655075,EB9987-000,BAH-038080996,18.09.2026,18.09.2026,10,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,43,2
200234655076,CR0671-000,CSJT-12B/3XU-3XU-GB01,27.08.2026,27.08.2026,1,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,91,1
200234660243,EN2828-000,CSJA-24C/1XU-1XU-DE02,29.07.2026,30.07.2026,148,0,Westnetz GmbH,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM SETC,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,582,1
200234661387,EP6011-000,SMOE-64733,18.08.2026,18.08.2026,80,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,392,1
200234661395,EK3591-000,SMOE-64548,14.10.2026,14.10.2026,5,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,136,1
200234661708,EP6008-000,SMOE-64730,04.09.2026,04.09.2026,50,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,278,1
200234670169,EM9870-000,SMOE-64707,23.11.2026,23.11.2026,1,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,58,1
200234670383,EN9716-000,CSJR-24D/1XU-1XU-TH03,10.09.2026,14.09.2026,200,0,Tyco Electronics Singapore Pte Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,888,1
200234671020,ER8811-000,CSJA-24B2/1XU-1XU-PT01,07.10.2026,08.10.2026,190,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,656,1
200234671023,CR0675-000,CATJ-12C/3XU-3SB-GB01,18.11.2026,18.11.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,291,1
200234671032,ER6980-000,CSJA-24E/1XU-1XU-NL01,12.08.2026,13.08.2026,152,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,787,1
200234671930,ER8811-000,CSJA-24B2/1XU-1XU-PT01,04.11.2026,04.11.2026,60,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,266,1
200234671931,CR0671-000,CSJT-12B/3XU-3XU-GB01,28.08.2026,01.09.2026,100,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,403,1
200234671932,CR0678-000,CSJT-12B/1XU-3XU-GB01,09.09.2026,09.09.2026,50,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,235,1
200234671934,ER8811-000,CSJA-24B2/1XU-1XU-PT01,04.11.2026,04.11.2026,60,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,266,1
200234671935,ET6009-000,CSJH-12B/1XU-1XU-GB01,27.11.2026,30.11.2026,7,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,107,1
200234672180,CR0677-000,CSJT-12C/1XU-3XU-GB01,18.11.2026,18.11.2026,15,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,137,1
200234672191,EF9111-000,CSJA-17B/1XU-1XU-M-BE01,14.08.2026,17.08.2026,150,0,Resa Services S.A.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,616,1
200234672195,CL1172-011,CSJA-36D/1XU-1XU-M,19.08.2026,19.08.2026,12,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,122,1
200234672208,BM4747-000,CATJ-12F/3XU-6SB-GB04,30.07.2026,30.07.2026,10,0,SP Power Systems Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,266,1
200234673117,EK8958-000,SMOE-64559,02.09.2026,02.09.2026,6,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,279,1
200234673235,EB9984-000,BAH-038080993,25.08.2026,25.08.2026,120,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,434,1
200234673236,EB9984-000,BAH-038080993,10.09.2026,10.09.2026,150,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,543,1
200234673247,EK7899-000,CSJA-36E/1XU-1XU-JP01,03.09.2026,03.09.2026,1,0,TE Connectivity Japan G.K.,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,86,1
200234673387,EB9984-000,BAH-038080993,25.08.2026,25.08.2026,60,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,217,1
200234673388,EB9984-000,BAH-038080993,09.09.2026,09.09.2026,60,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,217,1
200234673391,EB9984-000,BAH-038080993,18.09.2026,18.09.2026,30,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,109,1
200234673392,EB9984-000,BAH-038080993,04.09.2026,04.09.2026,10,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,36,1
200234673395,EB9985-000,BAH-038080994,24.08.2026,25.08.2026,200,0,SSE Stock Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,724,1
200234673396,EB9985-000,BAH-038080994,08.09.2026,09.09.2026,300,0,SSE Stock Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,1085,1
200234673478,EB9988-000,BAH-038080997,25.08.2026,25.08.2026,60,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0025,249,2
200234673481,EB9985-000,BAH-038080994,25.08.2026,25.08.2026,100,0,SSE Stock Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,362,1
200234673489,EP3115-000,BAH-038081619,18.08.2026,18.08.2026,150,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,200,1
200234673493,EB9988-000,BAH-038080997,27.08.2026,27.08.2026,30,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0025,126,2
200234673494,ED0014-000,BAH-038081021,04.09.2026,04.09.2026,20,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0025,82,2
200234673533,EP3125-000,BAH-038081629,04.09.2026,04.09.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,109,1
200234673849,EE7751-000,BAH-028000743,14.08.2026,14.08.2026,405,0,Electricity North West Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,314,1
200234673850,EB9968-000,BAH-038080977,04.09.2026,04.09.2026,6,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,26,2
200234673851,EB9976-000,BAH-038080985,04.09.2026,04.09.2026,6,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,20,2
200234673852,EB9987-000,BAH-038080996,04.09.2026,04.09.2026,6,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,26,2
200234673853,ED0003-000,BAH-038081011,04.09.2026,04.09.2026,25,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,87,2
200234673854,ED0004-000,BAH-038081012,04.09.2026,04.09.2026,20,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,83,2
200234673856,EE4898-000,BAH-038081250,04.09.2026,04.09.2026,10,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,23,2
200234673863,EP3125-000,BAH-038081629,17.08.2026,17.08.2026,160,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,579,1
200234673864,EP3117-000,BAH-038081621,19.08.2026,19.08.2026,60,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,80,1
200234673866,EB9988-000,BAH-038080997,04.09.2026,04.09.2026,12,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0025,52,2
200234674037,EP3126-000,BAH-038081630,04.09.2026,04.09.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,96,2
200234674038,EP3133-000,BAH-038081637,04.09.2026,04.09.2026,20,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,64,2
200234674039,EP3136-000,BAH-038081640,04.09.2026,04.09.2026,5,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,16,2
200234674040,EP3143-000,BAH-038081647,04.09.2026,04.09.2026,20,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,60,2
200234674041,EP3144-000,BAH-038081648,04.09.2026,04.09.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,96,2
200234674042,ED0003-000,BAH-038081011,27.08.2026,27.08.2026,5,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,17,2
200234674043,EB9995-000,BAH-038081004,18.09.2026,18.09.2026,50,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,122,2
200234674047,EP3126-000,BAH-038081630,18.08.2026,18.08.2026,80,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,256,2
200234674098,891265-000,SMOE-62754,15.09.2026,15.09.2026,12,0,Northern Powergrid,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,245,1
200234678868,CH8130-000,CSJT-36D/1XU-1XU-GB03,31.07.2026,31.07.2026,61,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP RELR SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,217,1
200234680640,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,30.07.2026,30.07.2026,18,0,Ensto Nor AS,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM MSCP*,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,122,1
200234680918,EF1238-000,BAH-038081493,18.08.2026,18.08.2026,50,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,133,1
200234680924,EP6006-000,SMOE-64743,24.08.2026,24.08.2026,20,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,183,1
200234680933,799501-000,SHSS-12A-IND,28.08.2026,28.08.2026,30,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,155,1
200234680936,839121-000,SHSS-12B-IND,28.08.2026,28.08.2026,5,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,87,1
200234681117,EP6010-000,SMOE-64732,28.08.2026,28.08.2026,1,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,120,1
200234681119,EF1236-000,BAH-038081491,18.08.2026,18.08.2026,30,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,143,1
200234683690,EP3125-000,BAH-038081629,11.09.2026,11.09.2026,100,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,362,1
200234683693,EE7505-000,BAH-038081414,01.09.2026,02.09.2026,200,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,724,1
200234688376,EP9969-000,CSJA-24B2/1XU-1XU-ES01,10.09.2026,10.09.2026,11,0,TE Connectivity Solutions GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,162,1
200234688778,BM4749-000,CATJ-36D/1XU-3SB-GB03,19.08.2026,20.08.2026,59,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,585,1
200234689848,EF2689-000,BAH-028000763,07.08.2026,07.08.2026,26,0,,0,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,19,1
